id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;79.62;2024-01-04T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.98;2024-01-04T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;77.74;2024-01-04T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.23;2024-01-04T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98;2024-01-04T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.08;2024-01-04T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.91;2024-01-04T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.08;2024-01-04T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;96.64;2024-01-04T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;95.28;2024-01-04T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.07;2024-01-04T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;107.41;2024-01-04T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;114.8;2024-01-04T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.12;2024-01-04T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.08;2024-01-04T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.72;2024-01-04T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.5;2024-01-04T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.62;2024-01-04T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.12;2024-01-04T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.55;2024-01-04T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;96.52;2024-01-04T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;90.43;2024-01-05T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.45;2024-01-05T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.58;2024-01-05T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.96;2024-01-05T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.28;2024-01-05T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;77.93;2024-01-05T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.96;2024-01-05T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;95.01;2024-01-05T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.77;2024-01-05T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.49;2024-01-05T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.36;2024-01-05T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;64.61;2024-01-05T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;51.68;2024-01-05T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;49.44;2024-01-05T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;45.05;2024-01-05T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;37.33;2024-01-05T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;50.35;2024-01-05T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;75.48;2024-01-05T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.73;2024-01-05T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.39;2024-01-05T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.63;2024-01-05T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.64;2024-01-05T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.16;2024-01-05T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.73;2024-01-05T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;62.48;2024-01-06T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;54.54;2024-01-06T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;54.97;2024-01-06T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;52.88;2024-01-06T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;37.63;2024-01-06T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;36.29;2024-01-06T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;44.01;2024-01-06T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;56.25;2024-01-06T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;54.26;2024-01-06T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;54.78;2024-01-06T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;34.65;2024-01-06T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;11.68;2024-01-06T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;12.07;2024-01-06T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;11.39;2024-01-06T13:00:00+01:00
